Tanggal,TMA Realisasi_masl,GHI_,Turbines
4/17/2022,98.11,5.4154,113.58
4/18/2022,98.14,5.0371,113.75
4/19/2022,98.36,4.9982,113.54
4/20/2022,98.52,4.9812,113.02
4/21/2022,98.68,2.8385,112.81
4/22/2022,98.72,3.4289,111.56
4/23/2022,98.81,5.4216,112.08
4/24/2022,98.81,5.1209,113.07
4/25/2022,98.88,5.4833,112.70
4/26/2022,99.09,4.6793,110.27
4/27/2022,99.42,4.3519,111.16
4/28/2022,99.67,4.0954,114.23
4/29/2022,99.78,4.5029,117.35
4/30/2022,99.75,4.2108,116.84
5/1/2022,99.68,3.9146,116.52
5/2/2022,99.76,4.087,115.82
5/3/2022,99.85,5.317,115.75
5/4/2022,99.98,4.1638,115.56
5/5/2022,100.11,5.4648,115.86
5/6/2022,100.23,5.3201,115.56
5/7/2022,100.3,5.1538,115.45
5/8/2022,100.34,5.4007,115.40
5/9/2022,100.44,4.0087,115.26
5/10/2022,100.56,4.7796,112.14
5/11/2022,100.89,3.8422,107.39
5/12/2022,101.04,4.6776,115.89
5/13/2022,101.22,5.1922,115.92
5/14/2022,101.44,4.0181,127.47
5/15/2022,101.56,4.8036,134.81
5/16/2022,101.59,5.0513,135.46
5/17/2022,101.66,4.7626,135.23
5/18/2022,101.86,5.3995,144.61
5/19/2022,102.01,3.4723,148.55
5/20/2022,102.23,4.5816,142.51
5/21/2022,102.35,3.3816,147.48
5/22/2022,102.34,3.1966,148.40
5/23/2022,102.28,4.6709,143.95
5/24/2022,102.34,3.2052,146.32
5/25/2022,102.49,3.3766,153.93
5/26/2022,102.57,2.058,146.10
5/27/2022,102.51,5.245,147.75
5/28/2022,102.63,4.4122,147.90
5/29/2022,102.61,4.8686,148.25
5/30/2022,102.53,3.9847,146.93
5/31/2022,102.64,4.6754,147.33
6/1/2022,102.77,4.6553,144.58
6/2/2022,102.65,3.8122,147.79
6/3/2022,102.85,4.3382,147.23
6/4/2022,102.91,4.6639,147.39
6/5/2022,102.85,4.3858,146.97
6/6/2022,102.78,2.7247,156.28
6/7/2022,102.87,4.6788,172.35
6/8/2022,103.14,3.7668,172.72
6/9/2022,103.3,3.4831,172.57
6/10/2022,103.45,5.0834,173.34
6/11/2022,103.57,3.923,172.98
6/12/2022,103.6,4.2794,163.51
6/13/2022,103.53,3.9948,174.01
6/14/2022,103.61,3.1231,186.70
6/15/2022,103.71,2.6155,197.14
6/16/2022,103.73,2.9419,191.33
6/17/2022,103.66,2.0422,197.68
6/18/2022,103.62,3.8798,197.30
6/19/2022,103.53,4.8295,197.30
6/20/2022,103.36,4.7623,197.88
6/21/2022,103.39,4.2218,195.59
6/22/2022,103.44,4.5924,196.96
6/23/2022,103.55,4.698,197.14
6/24/2022,103.7,3.5194,198.53
6/25/2022,103.77,4.2814,197.05
6/26/2022,103.78,2.6863,197.27
6/27/2022,103.6,4.2756,204.00
6/28/2022,103.61,5.0102,208.10
6/29/2022,103.63,5.0772,207.79
6/30/2022,103.63,5.1499,207.80
7/1/2022,103.6,5.1482,207.95
7/2/2022,103.51,4.6428,208.28
7/3/2022,103.34,3.9331,208.80
7/4/2022,103.17,4.8874,208.98
7/5/2022,103.15,5.2075,209.67
7/6/2022,103.17,3.1454,210.15
7/7/2022,103.09,5.1204,212.45
7/8/2022,103,5.3309,210.72
7/9/2022,102.93,5.4996,212.40
7/10/2022,102.73,4.6332,183.50
7/11/2022,102.61,3.9696,196.99
7/12/2022,102.48,4.2134,196.96
7/13/2022,102.42,2.7442,196.94
7/14/2022,102.33,4.6865,197.62
7/15/2022,102.24,4.379,197.68
7/16/2022,102.25,2.0354,198.31
7/17/2022,102.3,3.1841,198.33
7/18/2022,102.23,4.7376,199.90
7/19/2022,102.22,5.1478,198.72
7/20/2022,102.35,5.2802,199.55
7/21/2022,102.44,5.6268,199.39
7/22/2022,102.43,3.5983,203.68
7/23/2022,102.49,4.8235,200.02
7/24/2022,102.52,4.8199,199.60
7/25/2022,102.33,4.7498,199.67
7/26/2022,102.28,5.2838,199.61
7/27/2022,102.28,5.4454,199.87
7/28/2022,102.38,4.5533,200.52
7/29/2022,102.36,4.783,199.87
7/30/2022,102.32,4.8806,199.99
7/31/2022,102.23,5.263,194.99
8/1/2022,102.22,5.5978,199.41
8/2/2022,102.12,4.7302,188.06
8/3/2022,101.98,4.6944,199.52
8/4/2022,101.84,4.5182,198.11
8/5/2022,101.68,4.9474,199.30
8/6/2022,101.62,5.4305,191.14
8/7/2022,101.53,5.3434,200.36
8/8/2022,101.31,6.108,190.96
8/9/2022,101.18,5.6376,196.11
8/10/2022,101.02,5.4833,201.10
8/11/2022,100.87,5.5793,201.42
8/12/2022,100.93,5.2579,201.30
8/13/2022,100.81,5.0304,201.00
8/14/2022,100.73,5.1468,201.68
8/15/2022,100.53,4.3159,202.03
8/16/2022,100.42,5.0981,201.63
8/17/2022,100.31,5.0801,202.51
8/18/2022,100.23,5.7674,202.67
8/19/2022,100.09,5.7432,197.51
8/20/2022,100.03,5.5037,193.17
8/21/2022,100.01,4.7765,193.30
8/22/2022,99.93,4.9111,193.38
8/23/2022,100.01,5.8982,190.97
8/24/2022,100.01,5.8428,193.31
8/25/2022,100.05,5.7922,190.01
8/26/2022,100.01,4.9272,193.63
8/27/2022,100.09,4.6704,193.49
8/28/2022,100.04,4.7585,193.39
8/29/2022,100,5.3866,192.78
8/30/2022,99.96,5.6374,191.40
8/31/2022,99.94,4.3745,192.42
9/1/2022,100.01,3.9554,187.73
9/2/2022,99.86,5.1684,194.11
9/3/2022,99.79,5.4624,193.91
9/4/2022,99.59,4.8955,192.67
9/5/2022,99.36,5.435,195.06
9/6/2022,99.24,5.2548,195.17
9/7/2022,99.26,4.8967,178.04
9/8/2022,99.2,1.6668,192.47
9/9/2022,99.23,3.4596,194.87
9/10/2022,99.21,3.9994,194.66
9/11/2022,99.19,5.4389,194.77
9/12/2022,99.24,5.1943,200.63
9/13/2022,99.37,5.0006,196.63
9/14/2022,99.43,5.5714,189.66
9/15/2022,99.55,5.9606,206.35
9/16/2022,99.65,5.1283,205.95
9/17/2022,99.75,5.6599,205.28
9/18/2022,99.79,5.2894,204.58
9/19/2022,99.58,6.0898,203.94
9/20/2022,99.68,5.1826,204.24
9/21/2022,99.78,5.0004,201.31
9/22/2022,99.92,4.7393,203.22
9/23/2022,100.13,5.201,178.21
9/24/2022,100.31,5.9059,190.35
9/25/2022,100.41,6.2143,205.02
9/26/2022,100.37,5.6405,199.17
9/27/2022,100.57,6.2762,200.45
9/28/2022,100.86,6.0581,199.77
9/29/2022,101.08,5.1048,201.72
9/30/2022,101.19,3.4586,203.10
10/1/2022,101.21,5.4461,203.10
10/2/2022,101.04,3.6422,203.06
10/3/2022,100.87,5.0652,202.73
10/4/2022,100.81,5.0652,202.44
10/5/2022,100.92,3.1608,182.25
10/6/2022,100.99,4.8797,200.40
10/7/2022,101.09,3.4279,212.65
10/8/2022,101.11,4.3183,215.21
10/9/2022,100.98,4.2672,215.19
10/10/2022,100.86,3.3943,214.64
10/11/2022,100.88,3.281,215.90
10/12/2022,100.87,5.6978,197.62
10/13/2022,101.06,4.5331,222.76
10/14/2022,101.19,5.5399,219.46
10/15/2022,101.21,4.1335,223.40
10/16/2022,101.32,5.4737,218.60
10/17/2022,101.23,4.3716,218.58
10/18/2022,101.24,3.4946,223.77
10/19/2022,101.35,3.1735,221.22
10/20/2022,101.43,4.8862,221.70
10/21/2022,101.46,3.3595,221.22
10/22/2022,101.59,5.4739,222.83
10/23/2022,101.74,5.5711,205.47
10/24/2022,101.91,5.1516,220.02
10/25/2022,102.07,4.8874,220.83
10/26/2022,102.26,4.0841,218.85
10/27/2022,102.36,5.4504,219.90
10/28/2022,102.46,6.1762,232.94
10/29/2022,102.54,5.999,257.26
10/30/2022,102.47,6.0857,260.90
10/31/2022,102.26,5.6606,260.44
11/1/2022,102.26,5.3844,260.34
11/2/2022,102.29,5.615,248.12
11/3/2022,102.29,4.8048,259.95
11/4/2022,102.22,5.2301,256.21
11/5/2022,102.11,5.3362,260.44
11/6/2022,101.94,3.8278,260.10
11/7/2022,101.7,4.5626,259.01
11/8/2022,101.64,3.319,210.76
11/9/2022,101.66,3.9794,253.70
11/10/2022,101.66,4.7844,266.14
11/11/2022,101.63,4.4868,267.14
11/12/2022,101.64,4.805,268.11
11/13/2022,101.65,3.2424,227.31
11/14/2022,101.6,5.412,243.02
11/15/2022,101.62,5.0273,262.11
11/16/2022,101.75,5.0052,265.00
11/17/2022,101.88,1.459,263.63
11/18/2022,101.88,4.9625,266.58
11/19/2022,101.89,5.8322,262.51
11/20/2022,101.83,6.0473,264.37
11/21/2022,101.73,5.9938,266.40
11/22/2022,101.75,5.6803,265.91
11/23/2022,101.7,4.0891,266.08
11/24/2022,101.63,4.2341,266.40
11/25/2022,101.49,3.5035,265.10
11/26/2022,101.44,2.7228,266.06
11/27/2022,101.36,4.7861,262.95
11/28/2022,101.2,4.9121,266.35
11/29/2022,101.21,5.4977,222.28
11/30/2022,101.29,4.3411,243.83
12/1/2022,101.36,5.0902,261.41
12/2/2022,101.4,3.4274,259.09
12/3/2022,101.49,5.5205,229.93
12/4/2022,101.6,5.2337,228.97
12/5/2022,101.69,4.6764,194.37
12/6/2022,101.95,4.6428,208.01
12/7/2022,102.16,5.1048,222.56
12/8/2022,102.36,4.1126,202.56
12/9/2022,102.73,4.5749,223.07
12/10/2022,102.91,5.3237,219.55
12/11/2022,103.03,5.1293,197.49
12/12/2022,103.06,4.9171,202.94
12/13/2022,103.09,4.8864,216.04
12/14/2022,103.17,5.0959,220.06
12/15/2022,103.22,5.8961,219.08
12/16/2022,103.23,4.8497,214.80
12/17/2022,103.12,6.1082,217.98
12/18/2022,103.01,5.7504,216.51
12/19/2022,102.98,5.5855,220.15
12/20/2022,102.95,5.1547,213.89
12/21/2022,102.86,5.4595,202.83
12/22/2022,102.85,4.1918,213.87
12/23/2022,102.88,3.5738,194.87
12/24/2022,102.66,4.2943,154.51
12/25/2022,102.38,2.4482,214.16
12/26/2022,102.11,1.8331,199.18
12/27/2022,102.02,3.3828,206.96
12/28/2022,102.04,3.7841,205.76
12/29/2022,101.88,3.3953,210.63
12/30/2022,101.7,1.8605,211.49
12/31/2022,101.66,3.5162,213.39
1/1/2023,101.64,2.7871,214.91
1/2/2023,101.71,4.2262,215.60
1/3/2023,101.98,4.5634,215.95
1/4/2023,102.2,4.343,196.18
1/5/2023,102.42,5.2025,218.76
1/6/2023,102.6,5.6292,217.33
1/7/2023,102.85,5.8334,201.38
1/8/2023,103.05,4.932,218.87
1/9/2023,102.82,5.4029,219.13
1/10/2023,102.96,4.6886,220.01
1/11/2023,103.23,5.7348,221.03
1/12/2023,103.13,5.921,218.33
1/13/2023,103.05,5.8382,220.65
1/14/2023,103.12,6,220.97
1/15/2023,102.94,5.8253,221.02
1/16/2023,102.71,5.3146,221.23
1/17/2023,102.57,3.21,221.53
1/18/2023,102.39,4.0428,197.13
1/19/2023,102.22,4.3061,295.80
1/20/2023,102.08,4.7134,179.35
1/21/2023,101.9,5.5003,179.77
1/22/2023,101.73,5.6143,179.48
1/23/2023,101.53,5.1878,179.53
1/24/2023,101.34,5.7475,179.64
1/25/2023,101.22,2.2586,180.27
1/26/2023,101.09,4.9838,171.82
1/27/2023,101.12,2.7072,179.09
1/28/2023,101.09,1.6015,177.68
1/29/2023,100.93,3.4817,177.31
1/30/2023,100.71,4.3867,178.26
1/31/2023,100.62,4.3781,176.60
2/1/2023,100.68,3.3478,174.59
2/2/2023,100.67,2.8661,174.76
2/3/2023,100.67,3.0084,166.48
2/4/2023,100.66,4.3063,153.18
2/5/2023,100.54,5.3321,153.33
2/6/2023,100.37,4.9303,153.28
2/7/2023,100.6,3.8282,153.10
2/8/2023,100.64,4.4472,152.96
2/9/2023,100.58,4.3022,144.10
2/10/2023,100.51,4.3433,148.66
2/11/2023,100.55,2.5656,135.05
2/12/2023,100.46,2.4972,137.76
2/13/2023,100.36,4.32,138.28
2/14/2023,100.39,4.7582,141.86
2/15/2023,100.5,5.3657,143.40
2/16/2023,100.66,4.0596,143.56
2/17/2023,100.71,3.6578,127.85
2/18/2023,100.84,4.6723,153.83
2/19/2023,100.62,5.3412,139.22
2/20/2023,100.54,5.5198,131.03
2/21/2023,100.78,4.7076,147.72
2/22/2023,100.81,3.0557,143.58
2/23/2023,100.86,2.9381,144.21
2/24/2023,100.77,1.4369,139.19
2/25/2023,100.85,3.4776,140.31
2/26/2023,100.78,2.7617,138.74
2/27/2023,100.73,3.0919,87.29
2/28/2023,100.9,4.0426,93.61
3/1/2023,100.95,3.5376,131.31
3/2/2023,100.91,2.4876,144.92
3/3/2023,100.85,5.3993,144.87
3/4/2023,100.75,4.4198,141.79
3/5/2023,100.63,5.2423,137.17
3/6/2023,100.52,5.7113,130.91
3/7/2023,100.5,5.598,129.70
3/8/2023,100.46,4.0843,130.73
3/9/2023,100.38,4.9058,132.48
3/10/2023,100.43,5.2118,131.70
3/11/2023,100.5,5.7458,132.03
3/12/2023,100.55,5.4578,131.87
3/13/2023,100.47,6.4061,126.87
3/14/2023,100.75,2.7938,129.93
3/15/2023,100.74,3.6283,131.49
3/16/2023,100.82,6.0041,131.24
3/17/2023,100.78,5.8356,132.50
3/18/2023,100.89,5.6678,132.40
3/19/2023,100.91,5.6566,130.19
3/20/2023,100.86,5.3784,129.42
3/21/2023,100.99,5.5498,132.37
3/22/2023,101.1,5.3201,132.36
3/23/2023,101.31,5.6201,133.63
3/24/2023,101.54,5.7984,133.32
3/25/2023,101.84,4.0466,132.32
3/26/2023,102.11,4.9949,132.31
3/27/2023,102.42,4.2787,133.24
3/28/2023,102.7,2.9047,133.46
3/29/2023,102.97,4.1342,131.58
3/30/2023,103.16,5.0993,131.79
3/31/2023,103.24,4.6315,131.78
4/1/2023,103.39,3.9408,131.39
4/2/2023,103.48,5.6539,131.40
4/3/2023,103.6,5.5474,131.51
4/4/2023,103.71,5.5855,131.46
4/5/2023,103.74,5.671,131.01
4/6/2023,103.8,5.8162,131.85
4/7/2023,103.84,5.6117,137.86
4/8/2023,103.9,5.7324,133.60
4/9/2023,103.92,5.592,139.74
4/10/2023,103.9,4.4923,141.14
4/11/2023,103.83,5.2673,148.01
4/12/2023,103.81,5.2658,147.97
4/13/2023,103.86,4.4467,148.12
4/14/2023,103.87,4.2696,147.44
4/15/2023,103.82,5.1828,150.44
4/16/2023,103.77,5.2094,146.97
4/17/2023,103.7,5.3345,147.28
4/18/2023,103.69,4.2806,147.03
4/19/2023,103.69,5.2678,146.98
4/20/2023,103.65,4.9608,147.44
4/21/2023,103.64,4.9176,146.87
4/22/2023,103.75,5.2464,138.24
4/23/2023,103.9,5.3412,147.73
4/24/2023,104.01,5.5102,147.58
4/25/2023,104.05,5.0645,147.13
4/26/2023,104,5.0095,147.73
4/27/2023,103.94,4.7794,148.06
4/28/2023,103.92,5.0474,148.06
4/29/2023,103.94,4.8739,148.18
4/30/2023,103.96,5.2946,148.38
5/1/2023,104.01,4.044,148.14
5/2/2023,104.3,4.338,146.90
5/3/2023,104.41,4.7455,146.51
5/4/2023,104.69,4.4342,145.15
5/5/2023,105.05,5.1038,172.83
5/6/2023,105.46,4.4635,197.73
5/7/2023,105.82,4.8127,211.69
5/8/2023,106.11,4.0346,210.37
5/9/2023,106.2,4.795,209.53
5/10/2023,106.2,4.4734,209.64
5/11/2023,106.19,3.03,210.54
5/12/2023,106.16,5.4446,196.18
5/13/2023,106.19,4.9709,199.77
5/14/2023,106.28,5.5207,211.23
5/15/2023,106.31,5.4571,199.90
5/16/2023,106.35,5.4036,197.45
5/17/2023,106.32,5.3602,205.49
5/18/2023,106.23,3.7265,212.05
5/19/2023,106.11,4.5734,196.66
5/20/2023,106.17,4.3142,205.02
5/21/2023,106.25,4.7599,209.32
5/22/2023,106.19,5.1012,198.46
5/23/2023,106.29,4.1839,188.70
5/24/2023,106.38,4.7815,183.45
5/25/2023,106.35,5.2682,192.71
5/26/2023,106.27,5.2361,193.25
5/27/2023,106.16,4.5926,192.97
5/28/2023,106.04,4.6675,193.32
5/29/2023,105.93,4.5984,193.36
5/30/2023,105.84,4.895,193.20
5/31/2023,105.68,5.2598,180.80
6/1/2023,105.53,5.1394,175.60
6/2/2023,105.38,5.1355,175.96
6/3/2023,105.29,4.7714,175.99
6/4/2023,105.17,4.7906,176.02
6/5/2023,105.04,4.5173,174.09
6/6/2023,105.03,3.5719,173.98
6/7/2023,105.05,4.1426,182.52
6/8/2023,104.99,4.6181,204.16
6/9/2023,104.92,5.1811,186.70
6/10/2023,104.91,5.327,180.42
6/11/2023,104.9,5.5721,180.65
6/12/2023,104.76,4.9457,180.67
6/13/2023,104.74,4.8425,180.63
6/14/2023,104.76,4.3932,173.00
6/15/2023,104.73,4.638,179.60
6/16/2023,104.65,2.1036,187.59
6/17/2023,104.55,4.0447,178.26
6/18/2023,104.48,4.2055,178.62
6/19/2023,104.4,4.3553,173.99
6/20/2023,104.38,4.7263,167.68
6/21/2023,104.46,4.7345,166.45
6/22/2023,104.49,4.9272,171.22
6/23/2023,104.55,4.9615,171.50
6/24/2023,104.57,4.8694,171.41
6/25/2023,104.49,4.7023,171.31
6/26/2023,104.44,4.9433,171.44
6/27/2023,104.41,4.7938,171.40
6/28/2023,104.5,5.1353,171.42
6/29/2023,104.5,4.9884,171.24
6/30/2023,104.47,5.0604,171.47
7/1/2023,104.43,4.0742,171.24
7/2/2023,104.34,4.1743,171.20
7/3/2023,104.26,4.6891,172.02
7/4/2023,104.18,4.8331,171.64
7/5/2023,104.14,4.8754,171.64
7/6/2023,104.08,2.8486,172.11
7/7/2023,104.04,2.9306,176.36
7/8/2023,104.08,4.0274,180.06
7/9/2023,104.06,4.9373,193.83
7/10/2023,103.95,4.937,205.00
7/11/2023,103.84,4.8134,205.59
7/12/2023,103.74,5.777,201.13
7/13/2023,103.69,5.1998,209.01
7/14/2023,103.73,4.4141,211.70
7/15/2023,103.66,4.89,212.29
7/16/2023,103.63,5.1353,211.65
7/17/2023,103.51,5.6352,203.03
7/18/2023,103.51,5.8332,212.15
7/19/2023,103.47,5.9047,206.95
7/20/2023,103.29,5.4823,212.57
7/21/2023,103.13,4.9822,213.19
7/22/2023,102.97,5.2092,215.44
7/23/2023,102.86,5.0921,213.05
7/24/2023,102.72,4.5492,213.27
7/25/2023,102.66,4.3608,213.59
7/26/2023,102.59,4.3058,214.57
7/27/2023,102.45,5.0611,214.28
7/28/2023,102.33,5.3107,215.23
7/29/2023,102.17,5.4598,215.40
7/30/2023,102.01,5.8042,216.20
7/31/2023,101.83,5.8368,216.46
8/1/2023,101.68,6.0305,216.90
8/2/2023,101.62,3.8911,221.12
8/3/2023,101.56,5.2272,222.25
8/4/2023,101.52,5.76,226.03
8/5/2023,101.42,5.8327,227.18
8/6/2023,101.25,5.4674,227.90
8/7/2023,101.03,5.621,228.57
8/8/2023,101.01,5.6105,229.03
8/9/2023,100.82,5.8193,207.07
8/10/2023,100.63,5.8435,195.01
8/11/2023,100.53,5.8282,193.76
8/12/2023,100.33,6.0924,193.99
8/13/2023,100.16,5.6148,192.93
8/14/2023,99.91,5.9899,194.52
8/15/2023,99.73,5.5956,194.70
8/16/2023,99.59,5.9177,184.14
8/17/2023,99.44,5.8332,199.19
8/18/2023,99.21,5.466,193.72
8/19/2023,99.04,5.5987,190.73
8/20/2023,98.84,5.7694,191.64
8/21/2023,98.6,6.1092,191.98
8/22/2023,98.47,4.547,189.84
8/23/2023,98.26,5.0868,192.38
8/24/2023,98.15,5.9856,193.49
8/25/2023,97.96,5.9904,191.29
8/26/2023,97.77,5.491,189.98
8/27/2023,97.59,5.2956,190.46
8/28/2023,97.42,4.9198,190.64
8/29/2023,97.28,5.7389,190.13
8/30/2023,97.22,5.7386,191.44
8/31/2023,97.09,6.3137,188.80
9/1/2023,97.06,6.5957,185.13
9/2/2023,97.01,5.8968,191.29
9/3/2023,96.78,6.5448,190.06
9/4/2023,96.55,6.179,191.71
9/5/2023,96.54,6.6281,155.55
9/6/2023,96.56,6.5009,191.31
9/7/2023,96.52,5.6834,197.82
9/8/2023,96.45,5.737,193.70
9/9/2023,96.26,5.7881,194.33
9/10/2023,96.01,5.8272,188.01
9/11/2023,95.77,6.0439,183.74
9/12/2023,95.71,6.6931,186.72
9/13/2023,95.53,6.6326,188.93
9/14/2023,95.32,5.0594,192.53
9/15/2023,95.15,6.1879,192.87
9/16/2023,95.07,6.0034,192.49
9/17/2023,94.95,5.8337,186.28
9/18/2023,94.73,5.592,194.74
9/19/2023,94.55,5.5519,195.09
9/20/2023,94.4,6.0283,152.59
9/21/2023,94.41,5.8123,179.41
9/22/2023,94.47,6.4793,195.84
9/23/2023,94.48,5.9167,195.49
9/24/2023,94.36,6.6641,195.72
9/25/2023,94.24,6.7697,188.42
9/26/2023,94.19,7.2,184.02
9/27/2023,94.27,7.0426,181.43
9/28/2023,94.24,7.0774,182.39
9/29/2023,94.13,6.9578,182.23
9/30/2023,94.14,6.8119,182.76
10/1/2023,94.02,6.3982,182.45
10/2/2023,93.9,5.905,182.84
10/3/2023,93.85,5.9638,179.87
10/4/2023,93.65,6.0607,183.59
10/5/2023,93.49,6.5004,182.85
10/6/2023,93.33,6.4421,180.23
10/7/2023,93.22,6.1195,182.81
10/8/2023,93.02,5.9959,183.96
10/9/2023,92.78,5.935,185.82
10/10/2023,92.58,5.6942,185.88
10/11/2023,92.35,5.9878,184.19
10/12/2023,92.35,6.1346,183.53
10/13/2023,91.97,6.071,181.01
10/14/2023,91.85,6.0485,180.27
10/15/2023,91.66,6.0019,180.07
10/16/2023,91.51,6.6842,176.62
10/17/2023,91.38,6.8189,177.97
10/18/2023,91.11,6.8018,178.01
10/19/2023,90.91,6.1558,177.69
10/20/2023,90.66,6.2366,159.94
10/21/2023,90.42,6.3566,148.93
10/22/2023,90.31,5.6206,149.07
10/23/2023,90.18,6.1193,148.99
10/24/2023,89.98,5.5157,149.42
10/25/2023,89.99,5.4631,157.66
10/26/2023,89.98,6.5225,216.59
10/27/2023,90.08,6.6533,150.46
10/28/2023,90,7.2998,150.46
10/29/2023,89.85,7.1004,150.49
10/30/2023,89.77,6.7793,150.52
10/31/2023,89.77,6.2743,146.66
11/1/2023,89.77,5.7024,151.07
11/2/2023,89.77,5.9155,150.57
11/3/2023,89.77,5.8649,152.65
11/4/2023,89.73,5.2332,155.56
11/5/2023,89.6,4.579,155.80
11/6/2023,89.5,6.101,156.27
11/7/2023,89.45,5.957,149.65
11/8/2023,89.46,6.2388,154.86
11/9/2023,89.44,6.012,151.25
11/10/2023,89.34,5.6681,149.02
11/11/2023,89.17,4.7885,149.39
11/12/2023,89.07,5.5819,148.93
11/13/2023,88.93,5.8802,148.11
11/14/2023,88.88,5.6741,148.00
11/15/2023,88.79,4.9925,147.57
11/16/2023,88.79,5.4077,147.95
11/17/2023,88.77,5.1547,148.32
11/18/2023,88.63,6.0564,148.24
11/19/2023,88.52,6.5232,148.39
11/20/2023,88.45,6.4066,146.25
11/21/2023,88.48,5.8296,139.92
11/22/2023,88.42,5.3623,138.09
11/23/2023,88.36,3.366,138.21
11/24/2023,88.43,4.4114,138.49
11/25/2023,88.36,2.0458,138.20
11/26/2023,88.33,5.1804,138.82
11/27/2023,88.32,2.9846,138.30
11/28/2023,88.48,4.8643,138.00
11/29/2023,88.51,6.0175,138.24
11/30/2023,88.67,4.8994,138.15
12/1/2023,88.67,1.9627,138.13
12/2/2023,88.67,5.7362,138.00
12/3/2023,89.03,4.1321,137.51
12/4/2023,89.06,2.9023,137.49
12/5/2023,89.17,5.1974,137.97
12/6/2023,89.34,5.442,137.20
12/7/2023,89.51,4.6517,137.46
12/8/2023,89.66,4.4078,137.30
12/9/2023,89.76,3.8681,137.03
12/10/2023,89.97,3.9396,137.55
12/11/2023,89.99,6.2712,137.06
12/12/2023,90.18,5.263,137.23
12/13/2023,90.47,6.2856,134.37
12/14/2023,90.81,6.5594,134.44
12/15/2023,91.01,6.3199,133.67
12/16/2023,91.03,6.3713,135.37
12/17/2023,90.84,6.2359,135.78
12/18/2023,90.66,5.6208,134.57
12/19/2023,90.73,5.9287,135.62
12/20/2023,90.83,7.1846,134.51
12/21/2023,90.78,6.7128,134.11
12/22/2023,90.77,4.9848,135.11
12/23/2023,90.65,5.3386,134.18
12/24/2023,90.56,5.5289,135.05
12/25/2023,90.44,4.4966,134.91
12/26/2023,90.54,3.7025,136.10
12/27/2023,90.59,4.9898,134.71
12/28/2023,90.62,5.7674,136.84
12/29/2023,90.66,5.0611,135.62
12/30/2023,90.79,4.8665,135.98
12/31/2023,91.01,4.9339,135.32
1/1/2024,91.7,5.3508,134.88
1/2/2024,92.13,4.0157,135.17
1/3/2024,92.41,2.8255,132.94
1/4/2024,92.55,2.315,133.80
1/5/2024,93.1,5.1271,133.22
1/6/2024,93.39,5.0635,133.33
1/7/2024,93.27,4.6178,132.61
1/8/2024,93.3,4.5482,129.81
1/9/2024,93.63,5.027,130.43
1/10/2024,93.89,5.5661,129.80
1/11/2024,94.08,4.3692,125.43
1/12/2024,94.43,5.0388,130.30
1/13/2024,95.04,5.4326,130.32
1/14/2024,95.31,5.3707,130.10
1/15/2024,95.47,4.4693,129.70
1/16/2024,95.65,5.711,132.22
1/17/2024,95.92,3.9372,136.04
1/18/2024,95.97,4.2386,134.69
1/19/2024,95.94,3.0166,131.67
1/20/2024,96.19,5.6935,132.75
1/21/2024,96.49,5.161,140.58
1/22/2024,96.44,5.0028,139.29
1/23/2024,96.83,4.9454,142.55
1/24/2024,97.12,5.5224,138.57
1/25/2024,97.35,6.0718,132.99
1/26/2024,97.67,5.0402,138.22
1/27/2024,97.83,3.8846,137.74
1/28/2024,97.69,4.3234,138.50
1/29/2024,97.54,3.377,138.56
1/30/2024,97.49,4.1686,139.69
1/31/2024,97.46,4.1266,139.01
2/1/2024,97.53,5.2824,139.75
2/2/2024,97.73,5.5159,139.59
2/3/2024,97.74,4.2518,140.34
2/4/2024,97.83,4.5343,140.73
2/5/2024,97.71,4.7573,140.70
2/6/2024,97.72,3.7951,141.16
2/7/2024,97.83,5.226,141.58
2/8/2024,97.85,6.2602,140.73
2/9/2024,97.7,6.1591,140.82
2/10/2024,97.57,3.9886,140.78
2/11/2024,97.47,5.4566,141.91
2/12/2024,97.37,4.8389,143.87
2/13/2024,97.29,4.5007,143.92
2/14/2024,97.22,2.9314,144.16
2/15/2024,97.26,4.4093,141.68
2/16/2024,97.31,4.9054,144.67
2/17/2024,97.42,4.9649,143.75
2/18/2024,97.53,5.201,144.46
2/19/2024,97.55,5.4518,144.89
2/20/2024,97.66,6.1301,155.55
2/21/2024,97.75,4.4227,129.70
2/22/2024,97.97,5.8397,118.81
2/23/2024,98.33,5.3179,143.77
2/24/2024,98.53,5.0062,142.14
2/25/2024,98.96,4.5641,141.48
2/26/2024,99.17,4.6579,148.56
2/27/2024,99.47,5.1346,140.88
2/28/2024,99.68,3.4586,139.83
2/29/2024,99.87,3.943,140.07
3/1/2024,100.08,5.0489,139.60
3/2/2024,100.39,3.5294,141.62
3/3/2024,100.59,3.9979,144.46
3/4/2024,100.76,4.7021,141.35
3/5/2024,101.03,4.9718,141.88
3/6/2024,101.44,5.2692,148.44
3/7/2024,101.52,4.8574,147.96
3/8/2024,101.58,4.5929,148.45
3/9/2024,101.61,2.129,147.21
3/10/2024,101.6,2.9544,145.85
3/11/2024,101.57,2.0976,145.40
3/12/2024,101.57,4.212,145.53
3/13/2024,101.55,2.9297,145.49
3/14/2024,101.53,1.6236,145.56
3/15/2024,101.59,3.2297,148.02
3/16/2024,101.82,4.3661,156.59
3/17/2024,101.98,3.8748,156.16
3/18/2024,102.08,5.0167,155.93
